		Semantic	Jaccard	event
HOG:0000051	HOG:0000051	65.74917539084063	1.0	51-gain-loss-presence
HOG:0000051	HOG:0000077	44.776756617832646	1.0	51-gain-loss-presence
HOG:0000051	HOG:0000081	19.785785094350217	1.0	51-gain-loss-presence
HOG:0000051	HOG:0000084	25.006035264462916	1.0	51-gain-loss-presence
HOG:0000051	HOG:0000105	18.940998573457215	1.0	51-gain-loss-presence
HOG:0000051	HOG:0000201	32.97310666522277	1.0	51-gain-loss-presence
HOG:0000051	HOG:0000207	29.78627810491883	1.0	51-gain-loss-presence
HOG:0000051	HOG:0000238	19.785785094350217	1.0	51-gain-loss-presence
HOG:0000051	HOG:0000264	33.63583466039537	0.8671875	51-gain-loss-presence
HOG:0000051	HOG:0000010	19.785785094350217	1.0	51-gain-loss
HOG:0000051	HOG:0000022	18.596103923284304	0.859375	51-gain-loss
HOG:0000051	HOG:0000038	15.828628075480173	1.0	51-gain-loss
HOG:0000051	HOG:0000051	65.74917539084063	1.0	51-gain-loss
HOG:0000051	HOG:0000077	44.776756617832646	1.0	51-gain-loss
HOG:0000051	HOG:0000081	19.785785094350217	1.0	51-gain-loss
HOG:0000051	HOG:0000084	25.006035264462916	1.0	51-gain-loss
HOG:0000051	HOG:0000105	18.940998573457215	1.0	51-gain-loss
HOG:0000051	HOG:0000201	32.97310666522277	1.0	51-gain-loss
HOG:0000051	HOG:0000207	29.78627810491883	1.0	51-gain-loss
HOG:0000051	HOG:0000238	19.785785094350217	1.0	51-gain-loss
HOG:0000051	HOG:0000264	33.63583466039537	0.8671875	51-gain-loss
HOG:0000051	HOG:0000051	65.74917539084063	1.0	51-duplication-gain
HOG:0000051	HOG:0000051	65.74917539084063	1.0	51-duplication-loss
HOG:0000051	HOG:0000010	19.785785094350217	1.0	51-duplication-gain-loss
HOG:0000051	HOG:0000022	18.596103923284304	0.859375	51-duplication-gain-loss
HOG:0000051	HOG:0000038	15.828628075480173	1.0	51-duplication-gain-loss
HOG:0000051	HOG:0000051	65.74917539084063	1.0	51-duplication-gain-loss
HOG:0000051	HOG:0000077	44.776756617832646	1.0	51-duplication-gain-loss
HOG:0000051	HOG:0000081	19.785785094350217	1.0	51-duplication-gain-loss
HOG:0000051	HOG:0000084	25.006035264462916	1.0	51-duplication-gain-loss
HOG:0000051	HOG:0000105	18.940998573457215	1.0	51-duplication-gain-loss
HOG:0000051	HOG:0000201	32.97310666522277	1.0	51-duplication-gain-loss
HOG:0000051	HOG:0000207	29.78627810491883	1.0	51-duplication-gain-loss
HOG:0000051	HOG:0000238	19.785785094350217	1.0	51-duplication-gain-loss
HOG:0000051	HOG:0000264	33.63583466039537	0.8671875	51-duplication-gain-loss
HOG:0000058	HOG:0000001	44.611972978368236	1.0	58-gain-presence
HOG:0000058	HOG:0000013	42.78015711833411	1.0	58-gain-presence
HOG:0000058	HOG:0000014	19.170928340239154	0.640625	58-gain-presence
HOG:0000058	HOG:0000015	13.497304537935793	0.640625	58-gain-presence
HOG:0000058	HOG:0000018	30.418682121852317	1.0	58-gain-presence
HOG:0000058	HOG:0000019	26.867809275178328	1.0	58-gain-presence
HOG:0000058	HOG:0000030	37.49251260537721	1.0	58-gain-presence
HOG:0000058	HOG:0000041	15.336742672191324	0.640625	58-gain-presence
HOG:0000058	HOG:0000046	34.224125694667286	1.0	58-gain-presence
HOG:0000058	HOG:0000048	34.79433245001942	1.0	58-gain-presence
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-gain-presence
HOG:0000058	HOG:0000067	31.092054363402305	1.0	58-gain-presence
HOG:0000058	HOG:0000068	21.432077090305533	0.640625	58-gain-presence
HOG:0000058	HOG:0000073	88.43546410793348	0.7109375	58-gain-presence
HOG:0000058	HOG:0000074	34.224125694667286	0.8515625	58-gain-presence
HOG:0000058	HOG:0000080	28.576102787074042	1.0	58-gain-presence
HOG:0000058	HOG:0000094	19.170928340239154	1.0	58-gain-presence
HOG:0000058	HOG:0000109	21.432077090305533	0.640625	58-gain-presence
HOG:0000058	HOG:0000111	21.432077090305533	0.640625	58-gain-presence
HOG:0000058	HOG:0000114	43.63576026070079	0.8203125	58-gain-presence
HOG:0000058	HOG:0000118	28.576102787074042	1.0	58-gain-presence
HOG:0000058	HOG:0000123	22.495507563226326	1.0	58-gain-presence
HOG:0000058	HOG:0000137	14.952455606599704	0.640625	58-gain-presence
HOG:0000058	HOG:0000138	28.576102787074042	1.0	58-gain-presence
HOG:0000058	HOG:0000139	20.04496242725182	0.640625	58-gain-presence
HOG:0000058	HOG:0000140	36.91584805261363	1.0	58-gain-presence
HOG:0000058	HOG:0000143	37.49251260537721	1.0	58-gain-presence
HOG:0000058	HOG:0000144	28.576102787074042	1.0	58-gain-presence
HOG:0000058	HOG:0000160	50.7853857616211	1.0	58-gain-presence
HOG:0000058	HOG:0000188	25.561237786985544	1.0	58-gain-presence
HOG:0000058	HOG:0000208	25.561237786985544	1.0	58-gain-presence
HOG:0000058	HOG:0000215	22.495507563226326	1.0	58-gain-presence
HOG:0000058	HOG:0000217	13.497304537935793	1.0	58-gain-presence
HOG:0000058	HOG:0000228	43.15287141577808	1.0	58-gain-presence
HOG:0000058	HOG:0000231	22.495507563226326	0.8515625	58-gain-presence
HOG:0000058	HOG:0000239	16.87163067241974	0.640625	58-gain-presence
HOG:0000058	HOG:0000246	19.170928340239154	0.640625	58-gain-presence
HOG:0000058	HOG:0000251	24.92075934433284	1.0	58-gain-presence
HOG:0000058	HOG:0000256	70.55681869811474	1.0	58-gain-presence
HOG:0000058	HOG:0000257	35.83584402608788	0.640625	58-gain-presence
HOG:0000058	HOG:0000258	51.373102325807366	0.8515625	58-gain-presence
HOG:0000058	HOG:0000259	41.61079887521628	0.8515625	58-gain-presence
HOG:0000058	HOG:0000271	15.336742672191324	1.0	58-gain-presence
HOG:0000058	HOG:0000272	21.432077090305533	0.640625	58-gain-presence
HOG:0000058	HOG:0000277	19.886120633553933	0.640625	58-gain-presence
HOG:0000058	HOG:0000001	44.611972978368236	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000013	42.78015711833411	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000014	19.170928340239154	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000015	13.497304537935793	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000018	30.418682121852317	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000019	26.867809275178328	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000030	37.49251260537721	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000041	15.336742672191324	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000046	34.224125694667286	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000048	34.79433245001942	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000067	31.092054363402305	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000068	21.432077090305533	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000073	88.43546410793348	0.7109375	58-duplication-gain-presence
HOG:0000058	HOG:0000074	34.224125694667286	0.8515625	58-duplication-gain-presence
HOG:0000058	HOG:0000080	28.576102787074042	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000094	19.170928340239154	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000109	21.432077090305533	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000111	21.432077090305533	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000114	43.63576026070079	0.8203125	58-duplication-gain-presence
HOG:0000058	HOG:0000118	28.576102787074042	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000123	22.495507563226326	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000137	14.952455606599704	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000138	28.576102787074042	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000139	20.04496242725182	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000140	36.91584805261363	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000143	37.49251260537721	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000144	28.576102787074042	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000160	50.7853857616211	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000188	25.561237786985544	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000208	25.561237786985544	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000215	22.495507563226326	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000217	13.497304537935793	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000228	43.15287141577808	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000231	22.495507563226326	0.8515625	58-duplication-gain-presence
HOG:0000058	HOG:0000239	16.87163067241974	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000246	19.170928340239154	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000251	24.92075934433284	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000256	70.55681869811474	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000257	35.83584402608788	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000258	51.373102325807366	0.8515625	58-duplication-gain-presence
HOG:0000058	HOG:0000259	41.61079887521628	0.8515625	58-duplication-gain-presence
HOG:0000058	HOG:0000271	15.336742672191324	1.0	58-duplication-gain-presence
HOG:0000058	HOG:0000272	21.432077090305533	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000277	19.886120633553933	0.640625	58-duplication-gain-presence
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-duplication-gain
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-duplication-gain-loss
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-gain
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-loss
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-duplication
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-duplication-loss
HOG:0000058	HOG:0000001	44.611972978368236	1.0	58-loss-presence
HOG:0000058	HOG:0000013	42.78015711833411	1.0	58-loss-presence
HOG:0000058	HOG:0000018	30.418682121852317	1.0	58-loss-presence
HOG:0000058	HOG:0000019	26.867809275178328	1.0	58-loss-presence
HOG:0000058	HOG:0000030	37.49251260537721	1.0	58-loss-presence
HOG:0000058	HOG:0000046	34.224125694667286	1.0	58-loss-presence
HOG:0000058	HOG:0000048	34.79433245001942	1.0	58-loss-presence
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-loss-presence
HOG:0000058	HOG:0000067	31.092054363402305	1.0	58-loss-presence
HOG:0000058	HOG:0000073	88.43546410793348	0.7109375	58-loss-presence
HOG:0000058	HOG:0000074	34.224125694667286	0.8515625	58-loss-presence
HOG:0000058	HOG:0000080	28.576102787074042	1.0	58-loss-presence
HOG:0000058	HOG:0000094	19.170928340239154	1.0	58-loss-presence
HOG:0000058	HOG:0000114	43.63576026070079	0.8203125	58-loss-presence
HOG:0000058	HOG:0000118	28.576102787074042	1.0	58-loss-presence
HOG:0000058	HOG:0000123	22.495507563226326	1.0	58-loss-presence
HOG:0000058	HOG:0000138	28.576102787074042	1.0	58-loss-presence
HOG:0000058	HOG:0000140	36.91584805261363	1.0	58-loss-presence
HOG:0000058	HOG:0000143	37.49251260537721	1.0	58-loss-presence
HOG:0000058	HOG:0000144	28.576102787074042	1.0	58-loss-presence
HOG:0000058	HOG:0000160	50.7853857616211	1.0	58-loss-presence
HOG:0000058	HOG:0000188	25.561237786985544	1.0	58-loss-presence
HOG:0000058	HOG:0000208	25.561237786985544	1.0	58-loss-presence
HOG:0000058	HOG:0000215	22.495507563226326	1.0	58-loss-presence
HOG:0000058	HOG:0000217	13.497304537935793	1.0	58-loss-presence
HOG:0000058	HOG:0000228	43.15287141577808	1.0	58-loss-presence
HOG:0000058	HOG:0000231	22.495507563226326	0.8515625	58-loss-presence
HOG:0000058	HOG:0000251	24.92075934433284	1.0	58-loss-presence
HOG:0000058	HOG:0000256	70.55681869811474	1.0	58-loss-presence
HOG:0000058	HOG:0000258	51.373102325807366	0.8515625	58-loss-presence
HOG:0000058	HOG:0000259	41.61079887521628	0.8515625	58-loss-presence
HOG:0000058	HOG:0000271	15.336742672191324	1.0	58-loss-presence
HOG:0000058	HOG:0000001	44.611972978368236	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000013	42.78015711833411	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000014	19.170928340239154	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000015	13.497304537935793	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000018	30.418682121852317	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000019	26.867809275178328	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000030	37.49251260537721	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000041	15.336742672191324	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000046	34.224125694667286	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000048	34.79433245001942	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000067	31.092054363402305	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000068	21.432077090305533	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000073	88.43546410793348	0.7109375	58-gain-loss-presence
HOG:0000058	HOG:0000074	34.224125694667286	0.8515625	58-gain-loss-presence
HOG:0000058	HOG:0000080	28.576102787074042	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000094	19.170928340239154	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000109	21.432077090305533	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000111	21.432077090305533	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000114	43.63576026070079	0.8203125	58-gain-loss-presence
HOG:0000058	HOG:0000118	28.576102787074042	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000123	22.495507563226326	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000137	14.952455606599704	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000138	28.576102787074042	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000139	20.04496242725182	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000140	36.91584805261363	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000143	37.49251260537721	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000144	28.576102787074042	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000160	50.7853857616211	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000188	25.561237786985544	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000208	25.561237786985544	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000215	22.495507563226326	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000217	13.497304537935793	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000228	43.15287141577808	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000231	22.495507563226326	0.8515625	58-gain-loss-presence
HOG:0000058	HOG:0000239	16.87163067241974	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000246	19.170928340239154	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000251	24.92075934433284	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000256	70.55681869811474	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000257	35.83584402608788	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000258	51.373102325807366	0.8515625	58-gain-loss-presence
HOG:0000058	HOG:0000259	41.61079887521628	0.8515625	58-gain-loss-presence
HOG:0000058	HOG:0000271	15.336742672191324	1.0	58-gain-loss-presence
HOG:0000058	HOG:0000272	21.432077090305533	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000277	19.886120633553933	0.640625	58-gain-loss-presence
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-gain-loss
HOG:0000058	HOG:0000001	44.611972978368236	1.0	58-presence
HOG:0000058	HOG:0000013	42.78015711833411	1.0	58-presence
HOG:0000058	HOG:0000018	30.418682121852317	1.0	58-presence
HOG:0000058	HOG:0000019	26.867809275178328	1.0	58-presence
HOG:0000058	HOG:0000030	37.49251260537721	1.0	58-presence
HOG:0000058	HOG:0000046	34.224125694667286	1.0	58-presence
HOG:0000058	HOG:0000048	34.79433245001942	1.0	58-presence
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-presence
HOG:0000058	HOG:0000067	31.092054363402305	1.0	58-presence
HOG:0000058	HOG:0000073	88.43546410793348	0.7109375	58-presence
HOG:0000058	HOG:0000074	34.224125694667286	0.8515625	58-presence
HOG:0000058	HOG:0000080	28.576102787074042	1.0	58-presence
HOG:0000058	HOG:0000094	19.170928340239154	1.0	58-presence
HOG:0000058	HOG:0000114	43.63576026070079	0.8203125	58-presence
HOG:0000058	HOG:0000118	28.576102787074042	1.0	58-presence
HOG:0000058	HOG:0000123	22.495507563226326	1.0	58-presence
HOG:0000058	HOG:0000138	28.576102787074042	1.0	58-presence
HOG:0000058	HOG:0000140	36.91584805261363	1.0	58-presence
HOG:0000058	HOG:0000143	37.49251260537721	1.0	58-presence
HOG:0000058	HOG:0000144	28.576102787074042	1.0	58-presence
HOG:0000058	HOG:0000160	50.7853857616211	1.0	58-presence
HOG:0000058	HOG:0000188	25.561237786985544	1.0	58-presence
HOG:0000058	HOG:0000208	25.561237786985544	1.0	58-presence
HOG:0000058	HOG:0000215	22.495507563226326	1.0	58-presence
HOG:0000058	HOG:0000217	13.497304537935793	1.0	58-presence
HOG:0000058	HOG:0000228	43.15287141577808	1.0	58-presence
HOG:0000058	HOG:0000231	22.495507563226326	0.8515625	58-presence
HOG:0000058	HOG:0000251	24.92075934433284	1.0	58-presence
HOG:0000058	HOG:0000256	70.55681869811474	1.0	58-presence
HOG:0000058	HOG:0000258	51.373102325807366	0.8515625	58-presence
HOG:0000058	HOG:0000259	41.61079887521628	0.8515625	58-presence
HOG:0000058	HOG:0000271	15.336742672191324	1.0	58-presence
HOG:0000058	HOG:0000001	44.611972978368236	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000013	42.78015711833411	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000014	19.170928340239154	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000015	13.497304537935793	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000018	30.418682121852317	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000019	26.867809275178328	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000030	37.49251260537721	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000041	15.336742672191324	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000046	34.224125694667286	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000048	34.79433245001942	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000067	31.092054363402305	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000068	21.432077090305533	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000073	88.43546410793348	0.7109375	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000074	34.224125694667286	0.8515625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000080	28.576102787074042	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000094	19.170928340239154	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000109	21.432077090305533	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000111	21.432077090305533	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000114	43.63576026070079	0.8203125	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000118	28.576102787074042	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000123	22.495507563226326	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000137	14.952455606599704	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000138	28.576102787074042	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000139	20.04496242725182	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000140	36.91584805261363	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000143	37.49251260537721	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000144	28.576102787074042	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000160	50.7853857616211	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000188	25.561237786985544	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000208	25.561237786985544	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000215	22.495507563226326	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000217	13.497304537935793	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000228	43.15287141577808	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000231	22.495507563226326	0.8515625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000239	16.87163067241974	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000246	19.170928340239154	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000251	24.92075934433284	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000256	70.55681869811474	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000257	35.83584402608788	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000258	51.373102325807366	0.8515625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000259	41.61079887521628	0.8515625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000271	15.336742672191324	1.0	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000272	21.432077090305533	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000277	19.886120633553933	0.640625	58-duplication-gain-loss-presence
HOG:0000058	HOG:0000001	44.611972978368236	1.0	58-duplication-presence
HOG:0000058	HOG:0000013	42.78015711833411	1.0	58-duplication-presence
HOG:0000058	HOG:0000018	30.418682121852317	1.0	58-duplication-presence
HOG:0000058	HOG:0000019	26.867809275178328	1.0	58-duplication-presence
HOG:0000058	HOG:0000030	37.49251260537721	1.0	58-duplication-presence
HOG:0000058	HOG:0000046	34.224125694667286	1.0	58-duplication-presence
HOG:0000058	HOG:0000048	34.79433245001942	1.0	58-duplication-presence
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-duplication-presence
HOG:0000058	HOG:0000067	31.092054363402305	1.0	58-duplication-presence
HOG:0000058	HOG:0000073	88.43546410793348	0.7109375	58-duplication-presence
HOG:0000058	HOG:0000074	34.224125694667286	0.8515625	58-duplication-presence
HOG:0000058	HOG:0000080	28.576102787074042	1.0	58-duplication-presence
HOG:0000058	HOG:0000094	19.170928340239154	1.0	58-duplication-presence
HOG:0000058	HOG:0000114	43.63576026070079	0.8203125	58-duplication-presence
HOG:0000058	HOG:0000118	28.576102787074042	1.0	58-duplication-presence
HOG:0000058	HOG:0000123	22.495507563226326	1.0	58-duplication-presence
HOG:0000058	HOG:0000138	28.576102787074042	1.0	58-duplication-presence
HOG:0000058	HOG:0000140	36.91584805261363	1.0	58-duplication-presence
HOG:0000058	HOG:0000143	37.49251260537721	1.0	58-duplication-presence
HOG:0000058	HOG:0000144	28.576102787074042	1.0	58-duplication-presence
HOG:0000058	HOG:0000160	50.7853857616211	1.0	58-duplication-presence
HOG:0000058	HOG:0000188	25.561237786985544	1.0	58-duplication-presence
HOG:0000058	HOG:0000208	25.561237786985544	1.0	58-duplication-presence
HOG:0000058	HOG:0000215	22.495507563226326	1.0	58-duplication-presence
HOG:0000058	HOG:0000217	13.497304537935793	1.0	58-duplication-presence
HOG:0000058	HOG:0000228	43.15287141577808	1.0	58-duplication-presence
HOG:0000058	HOG:0000231	22.495507563226326	0.8515625	58-duplication-presence
HOG:0000058	HOG:0000251	24.92075934433284	1.0	58-duplication-presence
HOG:0000058	HOG:0000256	70.55681869811474	1.0	58-duplication-presence
HOG:0000058	HOG:0000258	51.373102325807366	0.8515625	58-duplication-presence
HOG:0000058	HOG:0000259	41.61079887521628	0.8515625	58-duplication-presence
HOG:0000058	HOG:0000271	15.336742672191324	1.0	58-duplication-presence
HOG:0000058	HOG:0000001	44.611972978368236	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000013	42.78015711833411	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000018	30.418682121852317	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000019	26.867809275178328	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000030	37.49251260537721	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000046	34.224125694667286	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000048	34.79433245001942	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000058	44.794805032609844	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000067	31.092054363402305	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000073	88.43546410793348	0.7109375	58-duplication-loss-presence
HOG:0000058	HOG:0000074	34.224125694667286	0.8515625	58-duplication-loss-presence
HOG:0000058	HOG:0000080	28.576102787074042	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000094	19.170928340239154	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000114	43.63576026070079	0.8203125	58-duplication-loss-presence
HOG:0000058	HOG:0000118	28.576102787074042	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000123	22.495507563226326	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000138	28.576102787074042	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000140	36.91584805261363	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000143	37.49251260537721	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000144	28.576102787074042	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000160	50.7853857616211	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000188	25.561237786985544	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000208	25.561237786985544	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000215	22.495507563226326	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000217	13.497304537935793	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000228	43.15287141577808	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000231	22.495507563226326	0.8515625	58-duplication-loss-presence
HOG:0000058	HOG:0000251	24.92075934433284	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000256	70.55681869811474	1.0	58-duplication-loss-presence
HOG:0000058	HOG:0000258	51.373102325807366	0.8515625	58-duplication-loss-presence
HOG:0000058	HOG:0000259	41.61079887521628	0.8515625	58-duplication-loss-presence
HOG:0000058	HOG:0000271	15.336742672191324	1.0	58-duplication-loss-presence
HOG:0000067	HOG:0000001	47.41573275189637	1.0	67-loss-presence
HOG:0000067	HOG:0000013	35.713010594209656	1.0	67-loss-presence
HOG:0000067	HOG:0000018	30.418682121852317	1.0	67-loss-presence
HOG:0000067	HOG:0000019	26.475837828720486	1.0	67-loss-presence
HOG:0000067	HOG:0000030	37.49251260537721	1.0	67-loss-presence
HOG:0000067	HOG:0000046	28.561867007808246	1.0	67-loss-presence
HOG:0000067	HOG:0000048	35.16127626584053	1.0	67-loss-presence
HOG:0000067	HOG:0000058	21.410723421406836	1.0	67-loss-presence
HOG:0000067	HOG:0000067	45.92246019688382	1.0	67-loss-presence
HOG:0000067	HOG:0000073	88.43546410793348	0.7109375	67-loss-presence
HOG:0000067	HOG:0000074	28.561867007808246	0.8515625	67-loss-presence
HOG:0000067	HOG:0000080	32.75699795710604	1.0	67-loss-presence
